*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3.9
*Date=20:38:08
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
403;;;49.0474;-13.2971;0;Bottom;Copper Fill487
404;;;70.6596;-29.4428;0;Bottom;Via68
405;;;66.294;-37.1223;0;Bottom;Copper Fill147
406;;;40.1193;-30.3532;0;Bottom;Copper Fill536
407;;;13.4874;-72.441;0;Bottom;Copper Fill268
408;;;84.4296;-30.6072;0;Bottom;Copper Fill320
409;;;43.9293;-36.3476;0;Bottom;Copper Fill389
410;;;30.9372;-65.9767;0;Bottom;Copper Fill216
411;;;75.4888;-82.4867;0;Bottom;Copper Fill136
412;;;68.0593;-18.0596;0;Bottom;Copper Fill504
413;;;91.8845;-20.117;0;Bottom;Copper Fill160
414;;;39.4716;-31.2168;0;Bottom;Copper Fill53
415;;;1.8796;-56.7819;0;Bottom;Copper Fill441
416;;;71.2597;-11.7096;0;Bottom;Copper Fill548
417;;;94.7928;-43.4088;0;Bottom;Copper Fill302
418;;;83.2993;-39.802;0;Bottom;Copper Fill410
419;;THT;80.5022;-8.80525;-90;Bottom;JP4
420;;;87.122;-91.5291;0;Bottom;Copper Fill243
421;;;14.7193;-17.2976;0;Bottom;Copper Fill178
422;;;34.7821;-88.4978;0;Bottom;Via96
423;;;21.082;-92.8499;0;Bottom;Copper Fill518
424;;;77.5716;-17.9072;0;Bottom;Copper Fill89
425;;;32.8549;-12.8526;0;Bottom;Copper Fill405
426;;;22.5298;-75.5271;0;Bottom;Copper Fill378
427;;;93.4593;-33.7314;0;Bottom;Copper Fill227
428;;;95.9993;-33.7314;0;Bottom;Copper Fill202
429;1k;0805 [SMD];88.5122;-39.6027;180;Top;R30
430;;;90.4494;-82.4867;0;Bottom;Copper Fill111
431;;;76.9366;-24.9176;0;Bottom;Copper Fill325
432;100k;0805 [SMD];53.8322;-67.1527;-90;Top;R56
433;;;1.4097;-57.2772;0;Bottom;Copper Fill438
434;;THT;4.3022;-15.7903;0;Bottom;J215
435;;;84.074;-50.7875;0;Bottom;Copper Fill235
436;;v18za2p;86.5147;-87.8063;-90;Bottom;U2
437;;;5.3086;-77.775;0;Bottom;Copper Fill253
438;;THT;11.9222;-8.17025;0;Bottom;J124
439;;;75.3745;-50.6224;0;Bottom;Copper Fill112
440;;;75.9841;-41.6562;0;Bottom;Copper Fill467
441;;;52.3494;-19.3423;0;Bottom;Copper Fill360
442;;;94.7928;-76.4288;0;Bottom;Copper Fill263
443;;;97.4344;-39.5988;0;Bottom;Copper Fill306
444;;;4.2545;-86.4872;0;Bottom;Copper Fill208
445;;;91.6178;-7.8996;0;Bottom;Copper Fill353
