*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=01:09:23
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
253;;;43.9293;-33.4012;0;Bottom;Copper Fill352
254;;;63.4873;-21.1076;0;Bottom;Copper Fill468
255;;;11.4173;-39.1924;0;Bottom;Copper Fill554
256;;DIP (Dual Inline) [THT];83.3597;-21.1409;-90;Bottom;IC3
257;;;66.4845;-36.2968;0;Bottom;Copper Fill355
258;;;84.2137;-88.0366;0;Bottom;Copper Fill560
259;;;33.909;-19.9519;0;Bottom;Copper Fill519
260;;0603 [SMD];62.3021;-52.8909;0;Top;LED2
261;;;21.082;-93.1039;0;Bottom;Copper Fill481
262;;;54.8386;-10.9984;0;Bottom;Copper Fill333
263;;;53.1971;-46.5409;0;Bottom;Via213
264;;;90.7542;-12.3954;0;Bottom;Copper Fill331
265;;THT;4.9372;-21.1409;0;Bottom;J223
266;;;1.45208;-63.6005;-90;Bottom;TXT13
267;;;5.334;-70.3963;0;Bottom;Copper Fill241
268;;;85.725;-73.9142;0;Bottom;Copper Fill254
269;;;66.4845;-36.2968;0;Bottom;Copper Fill114
270;;;94.7928;-74.1682;0;Bottom;Copper Fill7
271;;v18za2p;88.7572;-87.8159;-90;Bottom;U2
272;;;5.8293;-46.1012;0;Bottom;Copper Fill165
273;;;97.0788;-38.6082;0;Bottom;Copper Fill44
274;;;68.7546;-14.156;0;Bottom;Via205
275;;;39.878;-14.3766;0;Bottom;Copper Fill327
276;;;52.2097;-19.1264;0;Bottom;Copper Fill399
277;;THT;10.0172;-23.6809;90;Bottom;J109
278;0.22µF;0805 [SMD, multilayer];73.1997;-25.5134;-90;Top;C10
279;;;26.924;-25.3367;0;Bottom;Copper Fill226
280;;;39.0906;-28.626;0;Bottom;Copper Fill58
281;;;79.9592;-74.1428;0;Bottom;Copper Fill8
282;;;77.5208;-27.483;0;Bottom;Copper Fill69
283;;;32.0294;-20.6504;0;Bottom;Copper Fill79
284;;;83.2993;-37.262;0;Bottom;Copper Fill146
285;;;60.4393;-85.4966;0;Bottom;Copper Fill135
286;;;84.2772;-50.0636;0;Bottom;Copper Fill19
287;4.7µ;0805 [SMD, multilayer];12.4846;-30.9834;180;Top;C31
288;;;13.1826;-68.4532;0;Bottom;Copper Fill257
289;;;87.2744;-35.23;0;Bottom;Copper Fill294
290;;;39.878;-10.973;0;Bottom;Copper Fill94
291;;;44.3992;-82.4232;0;Bottom;Copper Fill1
292;;;16.3576;-36.373;0;Bottom;Copper Fill292
293;;;4.9149;-7.6202;0;Bottom;Copper Fill205
294;;;20.9042;-8.8267;0;Bottom;Copper Fill378
295;;;36.0521;-90.991;0;Bottom;Via227
296;;;20.9042;-8.8267;0;Bottom;Copper Fill129
297;51k;0805 [SMD];12.4846;-36.0634;180;Top;R76
298;;;71.7042;-40.2592;0;Bottom;Copper Fill39
299;;;15.0749;-7.6202;0;Bottom;Copper Fill532
300;;;6.3246;-70.3963;0;Bottom;Copper Fill567
301;;;49.3871;-62.4159;0;Bottom;Via99
302;;;71.3232;-63.0811;0;Bottom;Copper Fill417
303;;;5.334;-46.5711;0;Bottom;Copper Fill413
304;;;45.5168;-68.1611;0;Bottom;Copper Fill185
305;;TO220 [THT];24.6222;-84.2418;180;Bottom;Q1
306;;;44.4246;-33.8711;0;Bottom;Copper Fill354
307;;;66.4845;-35.3062;0;Bottom;Copper Fill356
308;;;60.452;-35.3443;0;Bottom;Copper Fill460
309;470;0805 [SMD];66.7771;-32.1584;180;Top;R8
310;0.22µF;0805 [SMD, multilayer];50.3397;-25.5134;-90;Top;C2
311;;;94.7928;-69.0882;0;Bottom;Copper Fill258
312;;;34.4297;-19.4058;0;Bottom;Copper Fill518
313;;;44.3992;-84.9632;0;Bottom;Copper Fill242
314;;;32.5882;-12.3319;0;Bottom;Copper Fill503
315;;;89.3921;-32.8884;0;Bottom;Via225
