*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:38:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
263;;;81.4197;-91.3894;0;Bottom;Copper Fill527
264;1µF;0805 [SMD, multilayer];77.0822;-42.4134;0;Top;C12
265;;;43.9896;-36.0634;0;Bottom;Via147
266;;;7.3025;-24.1556;0;Bottom;Copper Fill538
267;;;44.6246;-54.1609;0;Bottom;Via214
268;;;4.2545;-92.1768;0;Bottom;Copper Fill475
269;;;14.732;-75.108;0;Bottom;Copper Fill4
270;;;51.5874;-28.626;0;Bottom;Copper Fill55
271;;;57.3532;-67.3991;0;Bottom;Copper Fill423
272;0.01µF;0805 [SMD, multilayer];73.8347;-13.4483;-90;Top;C25
273;;;44.0944;-47.5363;0;Bottom;Copper Fill400
274;0.22µF;0805 [SMD, multilayer];61.8422;-71.9409;180;Top;C30
275;;;23.1648;-71.6663;0;Bottom;Copper Fill365
276;;;60.452;-35.3443;0;Bottom;Copper Fill457
277;220;0805 [SMD];68.1197;-25.5134;-90;Top;R65
278;;;52.2097;-20.0916;0;Bottom;Copper Fill163
279;10k;0805 [SMD];55.4922;-14.1559;0;Top;R63
280;470;0805 [SMD];13.7546;-32.2534;180;Top;R41
281;;;93.4593;-33.9854;0;Bottom;Copper Fill198
282;;;95.0341;-17.2468;0;Bottom;Copper Fill155
283;;0805 [SMD];60.5722;-48.1284;0;Top;LED3
284;;;85.9028;-16.2816;0;Bottom;Copper Fill323
285;;sma-diode;82.6521;-85.5934;0;Top;D15
286;;;21.4376;-25.9082;0;Bottom;Copper Fill313
287;;;21.4376;-31.0136;0;Bottom;Copper Fill298
288;;;1.8796;-57.0867;0;Bottom;Copper Fill127
289;;;20.9042;-8.8267;0;Bottom;Copper Fill122
290;;;78.0542;-65.5322;0;Bottom;Copper Fill250
291;;;89.3572;-91.5291;0;Bottom;Copper Fill534
292;;;46.4566;-76.6828;0;Bottom;Copper Fill242
293;;;42.6593;-30.6326;0;Bottom;Copper Fill502
294;;THT;36.3697;-14.1559;90;Bottom;A5 A7
295;;;21.4376;-41.1482;0;Bottom;Copper Fill284
