*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3a (GND)
*Date=20:16:02
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
300;;;36.0521;-90.991;0;Bottom;Via227
301;;;58.4454;-67.3991;0;Bottom;Copper Fill427
302;;;27.4193;-25.832;0;Bottom;Copper Fill230
303;;;3.00854;-59.6694;-90;Bottom;TXT13
304;;;66.6241;-69.0584;-90;Bottom;TXT2
305;;;75.8698;-50.3811;0;Bottom;Copper Fill104
306;0.22µF;0805 [SMD, multilayer];73.1997;-25.5134;-90;Top;C10
307;;;84.9471;-59.2409;0;Bottom;Via161
308;;;27.3558;-38.151;0;Bottom;Copper Fill38
309;2.2;0603 [SMD];66.1121;-48.1284;0;Top;R68
310;;;21.4249;-9.322;0;Bottom;Copper Fill379
311;;;94.7928;-64.0082;0;Bottom;Copper Fill266
312;2.2k;0805 [SMD];56.6897;-84.0784;-90;Top;R78
313;;;5.8293;-46.1012;0;Bottom;Copper Fill165
314;;;75.8698;-50.3811;0;Bottom;Copper Fill346
315;;;66.4845;-36.2968;0;Bottom;Copper Fill358
316;4.7µ;0805 [SMD, multilayer];12.4846;-30.9834;180;Top;C31
317;2.49k;0805 [SMD];42.4747;-22.0934;180;Top;R1
318;;;34.7217;-16.1139;0;Bottom;TXT4
319;;;15.0749;-7.6202;0;Bottom;Copper Fill221
320;;;54.0766;-68.1611;0;Bottom;Copper Fill493
321;;;1.99798;-39.0907;90;Bottom;TXT3
322;;;36.1687;-5.65669;0;Bottom;TXT11
323;;;21.4376;-46.2282;0;Bottom;Copper Fill34
324;;;97.7138;-43.6882;0;Bottom;Copper Fill291
325;;;89.9922;-57.3915;0;Bottom;Copper Fill444
326;;;84.9884;-11.4048;0;Bottom;Copper Fill91
327;;;84.6328;-79.0196;0;Bottom;Copper Fill253
328;1k;0805 [SMD];57.9597;-73.2834;90;Top;R58
329;;;75.3745;-50.8764;0;Bottom;Copper Fill101
330;;;68.7197;-14.7068;0;Bottom;Copper Fill526
331;;;52.2097;-20.0916;0;Bottom;Copper Fill151
332;100k;0805 [SMD];88.5122;-50.3509;180;Top;R37
333;;;48.3997;-92.126;0;Bottom;Copper Fill155
334;;;39.878;-14.3766;0;Bottom;Copper Fill330
335;;;54.7878;-28.0672;0;Bottom;Copper Fill307
336;;sma-diode;49.9496;-86.2283;0;Top;D54
337;;;40.7797;-66.9038;0;Bottom;Copper Fill456
338;;;70.5993;-8.9918;0;Bottom;Copper Fill399
339;;;83.2993;-36.2714;0;Bottom;Copper Fill147
340;;;43.9293;-34.3664;0;Bottom;Copper Fill110
341;;;32.1945;-66.9038;0;Bottom;Copper Fill452
342;;;21.4376;-20.8282;0;Bottom;Copper Fill78
343;;;4.2545;-86.7412;0;Bottom;Copper Fill485
344;470;0805 [SMD];75.7397;-25.5134;-90;Top;R22
345;;;43.2308;-78.029;0;Bottom;Copper Fill254
346;;TO220 [THT];46.1487;-70.6709;90;Bottom;Q7
347;;;94.9639;-5.39818;0;Bottom;TXT4
348;;;54.7116;-91.9863;0;Bottom;Copper Fill220
349;;;84.6296;-21.1409;0;Bottom;Via243
350;;;83.7946;-40.5767;0;Bottom;Copper Fill364
351;;;64.2874;-28.626;0;Bottom;Copper Fill66
352;;;60.8171;-9.076;0;Bottom;Via179
353;1k;0805 [SMD];88.5122;-37.3334;180;Top;R29
354;;;39.8566;-47.1725;0;Bottom;IMG1
355;;;62.9793;-24.0286;0;Bottom;Copper Fill474
356;;;43.434;-38.3415;0;Bottom;Copper Fill410
357;;;28.3464;-68.1611;0;Bottom;Copper Fill496
358;;;17.0688;-77.8258;0;Bottom;Copper Fill3
359;;;9.9949;-7.6202;0;Bottom;Copper Fill203
360;;;97.409;-39.8528;0;Bottom;Copper Fill292
361;;;14.8844;-48.5015;0;Bottom;Copper Fill133
362;1µF;0805 [SMD, multilayer];12.4846;-43.0484;180;Top;C20
363;;;88.5952;-16.9166;0;Bottom;Copper Fill321
364;;THT;4.9372;-13.5209;0;Bottom;J221
365;;;29.0449;-19.1518;0;Bottom;Copper Fill372
366;;;51.7144;-19.5963;0;Bottom;Copper Fill403
367;;;12.5349;-7.6202;0;Bottom;Copper Fill566
368;;;38.7598;-5.65669;0;Bottom;TXT11
369;;;44.0944;-54.1911;0;Bottom;Copper Fill141
370;;;70.6374;-30.4294;0;Bottom;Copper Fill51
371;;;94.7928;-69.0882;0;Bottom;Copper Fill261
372;0.22µF;0805 [SMD, multilayer];52.8797;-25.5134;-90;Top;C4
373;;;4.9149;-7.6202;0;Bottom;Copper Fill547
374;;;69.3928;-79.0196;0;Bottom;Copper Fill247
375;;;85.0646;-21.2219;0;Bottom;Copper Fill225
376;;;22.6949;-68.9612;0;Bottom;Copper Fill369
377;;;30.0196;-88.7685;0;Bottom;Via96
378;;;5.8293;-47.0664;0;Bottom;Copper Fill164
379;;;56.6674;-28.626;0;Bottom;Copper Fill63
380;;;69.042;-73.9362;0;Bottom;TXT1
381;;;63.5254;-34.2267;0;Bottom;Copper Fill515
382;;;45.5168;-68.1611;0;Bottom;Copper Fill489
383;;;71.0946;-8.5219;0;Bottom;Copper Fill150
384;;;11.4173;-30.5056;0;Bottom;Copper Fill460
385;;;58.1152;-7.3662;0;Bottom;Copper Fill96
