*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v0.1.5
*Date=21:31:49
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
149;;;23.5095;-75.8692;-90;Bottom;TXT11
150;;;34.1884;-49.2;0;Bottom;Copper Fill108
151;;;34.1884;-46.66;0;Bottom;Copper Fill112
152;;;33.9852;-9.6522;0;Bottom;Copper Fill136
153;;;36.5252;-64.4146;0;Bottom;Copper Fill88
154;;;34.1884;-59.36;0;Bottom;Copper Fill16
155;;;26.9113;-58.598;0;Bottom;Copper Fill160
156;;;18.8468;-35.103;0;Bottom;Copper Fill39
157;;;8.8392;-54.3816;0;Bottom;Copper Fill101
158;;;5.4102;-41.3387;0;Bottom;Copper Fill51
159;;;34.1884;-46.66;0;Bottom;Copper Fill26
160;;;36.2458;-15.9387;0;Bottom;Copper Fill59
161;;;26.9113;-55.0674;0;Bottom;Copper Fill155
162;;;16.0528;-78.5116;0;Bottom;Copper Fill76
163;;;41.4401;-48.4888;0;Bottom;Copper Fill52
164;;;30.9118;-78.5624;0;Bottom;Copper Fill75
165;;;34.1884;-12.0398;0;Bottom;Copper Fill135
166;;;28.5242;-14.8846;0;Bottom;Copper Fill130
167;;;24.892;-54.5848;0;Bottom;Copper Fill93
168;;;15.748;-27.229;0;Bottom;Copper Fill125
169;;;18.8722;-46.8632;0;Bottom;Copper Fill24
170;;;7.9756;-52.248;0;Bottom;Copper Fill105
171;;;7.747;-74.8286;0;Bottom;Copper Fill5
172;;;15.748;-54.2292;0;Bottom;Copper Fill103
173;;;34.4932;-92.7483;0;Bottom;Copper Fill61
