*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3b (grounded)
*Date=22:26:41
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
149;2.49k;0805 [SMD];61.8422;-74.4809;0;Top;R61
150;;;22.0345;-84.8616;0;Bottom;Copper Fill167
151;;;59.944;-84.9759;0;Bottom;Copper Fill376
152;;;24.9936;-11.2778;0;Bottom;Copper Fill89
153;;;62.8396;-6.5915;0;Bottom;Copper Fill157
154;;;60.9346;-52.9211;0;Bottom;Copper Fill451
155;;;5.8293;-46.1012;0;Bottom;Copper Fill159
156;;;51.5874;-28.626;0;Bottom;Copper Fill61
157;;;89.9922;-50.3811;0;Bottom;Copper Fill435
158;;;44.3992;-84.9632;0;Bottom;Copper Fill234
159;;;15.3797;-48.0062;0;Bottom;Copper Fill373
160;;;94.7293;-29.2864;0;Bottom;Copper Fill553
161;;;84.3788;-59.2711;0;Bottom;Copper Fill358
162;;;88.6841;-90.8814;0;Bottom;Copper Fill528
163;;;62.3697;-6.0962;0;Bottom;Copper Fill156
164;;;5.334;-46.5711;0;Bottom;Copper Fill403
165;;;26.4668;-68.1611;0;Bottom;Copper Fill483
166;;;77.6446;-19.236;0;Bottom;Via116
167;;;89.4969;-49.8604;0;Bottom;Copper Fill434
168;;;66.4845;-36.2968;0;Bottom;Copper Fill350
169;;;80.8228;-27.0766;0;Bottom;Copper Fill70
170;;;52.2446;-19.5535;0;Bottom;Via218
171;;;1.8542;-80.8611;0;Bottom;Copper Fill118
172;;;71.9328;-79.0196;0;Bottom;Copper Fill237
173;;;88.6841;-90.8814;0;Bottom;Copper Fill217
174;1k;0805 [SMD];88.5122;-55.1134;180;Top;R24
175;;sma-diode;83.6046;-82.7359;0;Top;D15
176;;;28.3464;-68.1611;0;Bottom;Copper Fill185
177;;;30.3371;-4.3135;0;Bottom;Via219
178;10µF;A 3216 [SMD, tantalum];82.8547;-88.451;0;Top;C16
179;;;40.2336;-67.3991;0;Bottom;Copper Fill444
180;100k;0805 [SMD];88.5122;-50.3509;180;Top;R37
181;;;87.2744;-35.23;0;Bottom;Copper Fill286
182;;;56.6674;-28.626;0;Bottom;Copper Fill63
183;;;80.8586;-69.36;90;Bottom;DRV8825
184;1µF;0805 [SMD, multilayer];12.4846;-43.0484;180;Top;C20
185;;;53.5432;-54.4578;0;Bottom;Copper Fill264
186;;;68.2244;-14.2115;0;Bottom;Copper Fill204
187;;;48.1965;-20.8028;0;Bottom;Copper Fill507
188;;;70.6596;-8.441;0;Bottom;Via222
189;;;15.3797;-48.0062;0;Bottom;Copper Fill124
190;;;16.6497;-86.4618;0;Bottom;Copper Fill425
191;470;0805 [SMD];12.4846;-33.5234;180;Top;R41
192;;;44.6246;-54.1609;0;Bottom;Via214
193;;;39.878;-7.2646;0;Bottom;Copper Fill93
194;;THT;86.8522;-10.9809;90;Bottom;JP5
195;;;70.5993;-24.0286;0;Bottom;Copper Fill455
196;;;64.3128;-30.9882;0;Bottom;Copper Fill291
