*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.2a
*Date=21:17:34
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
136;0.22µF;0805 [SMD, multilayer];60.4997;-23.9013;-90;Top;C6
137;;THT;51.6097;-81.9313;90;Bottom;J204
138;;;94.7928;-58.4456;0;Bottom;Copper Fill251
139;;;13.1445;-35.1792;0;Bottom;Copper Fill403
140;;;30.5816;-42.4944;0;Bottom;Copper Fill261
141;;;58.674;-18.7835;0;Bottom;Copper Fill135
142;;;65.5193;-22.7078;0;Bottom;Copper Fill518
143;;;37.3888;-16.5991;0;Bottom;Copper Fill128
144;1µF;0805 [SMD, multilayer];79.4771;-33.3538;180;Top;C12
145;;;14.7193;-28.5244;0;Bottom;Copper Fill533
146;;;94.7928;-35.5856;0;Bottom;Copper Fill281
147;;;21.1074;-11.4302;0;Bottom;Copper Fill314
148;;;32.004;-55.9691;0;Bottom;Copper Fill139
149;;;54.3941;-52.9338;0;Bottom;Copper Fill86
150;;;63.4746;-87.6683;0;Bottom;Copper Fill165
151;1k;0805 [SMD];13.8272;-91.7012;-90;Top;R15
152;;;57.3532;-71.0567;0;Bottom;Copper Fill468
153;;;46.482;-76.0224;0;Bottom;Copper Fill233
154;;THT;54.1497;-87.0113;90;Bottom;J169
155;;THT;95.1072;-20.9713;0;Bottom;JP2
156;;;72.9234;-28.0418;0;Bottom;Copper Fill46
157;;;70.2945;-34.2394;0;Bottom;Copper Fill543
158;;;49.784;-9.9443;0;Bottom;Copper Fill372
159;0.22µF;0805 [SMD, multilayer];52.8797;-23.9013;-90;Top;C4
160;;;6.16416;-65.3047;-90;Bottom;TXT13
161;;;81.0641;-38.9892;0;Bottom;Copper Fill368
162;;;7.5946;-7.7091;0;Bottom;Copper Fill402
163;;THT;46.5297;-84.4713;90;Bottom;J171
164;0.22µF;0805 [SMD, multilayer];60.4997;-32.6463;-90;Top;C8
165;;;50.3396;-9.85888;0;Bottom;Via82
166;;;72.1741;-61.519;0;Bottom;Copper Fill169
167;;;50.3819;-53.3563;0;Bottom;Arduino Mega 2560
168;;;91.5289;-87.1984;0;Bottom;Copper Fill327
169;;;1.524;-80.7087;0;Bottom;Copper Fill361
170;;;72.0598;-81.9787;0;Bottom;Copper Fill100
171;;;65.5193;-23.8;0;Bottom;Copper Fill517
172;;;66.2146;-83.2014;0;Bottom;Via114
173;;;83.1088;-55.9691;0;Bottom;Copper Fill489
174;;;34.6456;-92.7483;0;Bottom;Copper Fill432
175;1k;0805 [SMD];88.1947;-41.2913;180;Top;R30
176;;;41.0845;-21.7934;0;Bottom;Copper Fill131
177;;;46.1264;-9.195;0;Bottom;Copper Fill63
178;;;37.8841;-17.0944;0;Bottom;Copper Fill127
179;;;88.8746;-47.3839;0;Bottom;Copper Fill337
180;;;41.3893;-93.0404;0;Bottom;Copper Fill527
181;;;95.9993;-33.5282;0;Bottom;Copper Fill172
182;;;95.3389;-29.134;0;Bottom;Copper Fill389
183;0.1µF;0805 [SMD, multilayer];82.4072;-90.2588;90;Top;C15
184;;;13.6144;-34.6839;0;Bottom;Copper Fill161
185;;;21.4249;-58.6488;0;Bottom;Copper Fill331
186;0.22µF;0805 [SMD, multilayer];50.3397;-23.9013;-90;Top;C2
187;;;40.4876;-84.5187;0;Bottom;Copper Fill215
188;;;16.6497;-86.0046;0;Bottom;Copper Fill433
189;;THT;85.8997;-8.90629;90;Bottom;JP5
190;;;62.5602;-24.054;0;Bottom;Copper Fill45
191;;;21.1074;-21.5902;0;Bottom;Copper Fill54
192;;;97.3772;-18.4111;-90;Bottom;TXT4
193;;;94.7928;-60.9856;0;Bottom;Copper Fill250
194;;;2.0193;-80.2388;0;Bottom;Copper Fill360
195;;SO16;81.1372;-68.5963;90;Bottom;DRV8825
196;;;78.8797;-92.761;0;Bottom;Copper Fill418
197;;;94.7928;-53.3656;0;Bottom;Copper Fill21
198;;;16.2306;-68.0087;0;Bottom;Copper Fill197
199;;;70.5993;-28.8038;0;Bottom;Copper Fill354
200;;;88.3793;-46.8886;0;Bottom;Copper Fill335
201;;;31.4452;-38.278;0;Bottom;Copper Fill267
202;0.1µF;0805 [SMD, multilayer];66.6047;-19.3837;0;Top;C9
203;;;88.6841;-90.8306;0;Bottom;Copper Fill213
204;;;61.1886;-61.6587;0;Bottom;Copper Fill417
205;;;95.4246;-28.5913;0;Bottom;Via134
206;0.1µF;0805 [SMD, multilayer];70.3422;-32.6463;90;Top;C7
207;;;50.2793;-22.4284;0;Bottom;Copper Fill521
208;;;59.1397;-94.3402;0;Bottom;TXT11
209;;;41.0845;-21.7934;0;Bottom;Copper Fill378
210;;;96.1898;-90.2083;0;Bottom;Copper Fill502
211;;;1.524;-64.8083;0;Bottom;Copper Fill320
212;;;61.6204;-82.1692;0;Bottom;Copper Fill222
213;;;65.5193;-19.99;0;Bottom;Copper Fill522
214;;;88.6841;-92.1768;0;Bottom;Copper Fill212
215;470;0805 [SMD];8.74716;-45.0288;90;Top;R41
216;;;51.5493;-19.2788;0;Bottom;Copper Fill71
217;;;62.9793;-88.189;0;Bottom;Copper Fill162
218;;;43.7896;-39.7639;0;Bottom;Copper Fill104
219;;;86.614;-25.7939;0;Bottom;Copper Fill149
220;;;87.884;-47.3839;0;Bottom;Copper Fill336
221;;;2.0193;-64.3384;0;Bottom;Copper Fill319
222;;;40.1193;-28.4482;0;Bottom;Copper Fill204
223;;;6.604;-7.7091;0;Bottom;Copper Fill401
224;;;21.1296;-74.6288;0;Bottom;Via130
225;;THT;43.9897;-87.0113;90;Bottom;J183
226;;;34.1249;-93.2944;0;Bottom;Copper Fill431
227;;;50.3428;-21.7172;0;Bottom;Copper Fill298
228;;;61.1886;-53.4291;0;Bottom;Copper Fill461
229;100k;0805 [SMD];16.6847;-84.3987;-90;Top;R14
230;;;20.9042;-59.1187;0;Bottom;Copper Fill80
231;;;76.0571;-23.1938;0;Bottom;Via75
232;;;61.7728;-78.8418;0;Bottom;Copper Fill225
233;;;21.4249;-59.614;0;Bottom;Copper Fill330
234;;;21.1074;-49.5302;0;Bottom;Copper Fill25
235;;;47.7393;-28.8038;0;Bottom;Copper Fill115
236;;;66.1797;-92.1768;0;Bottom;Copper Fill547
237;;;13.1445;-34.1886;0;Bottom;Copper Fill404
238;;;94.7928;-60.9856;0;Bottom;Copper Fill15
239;;;21.1074;-44.4502;0;Bottom;Copper Fill32
240;;;71.3994;-62.3191;0;Bottom;Copper Fill170
241;;;77.4446;-57.2264;0;Bottom;Copper Fill253
242;;;54.3941;-59.0044;0;Bottom;Copper Fill341
243;;;30.9626;-40.3354;0;Bottom;Copper Fill264
244;;;36.6871;-11.4464;0;Bottom;Via124
245;;;73.9394;-64.5035;0;Bottom;Copper Fill168
246;;;21.8948;-59.1187;0;Bottom;Copper Fill81
247;;;14.5034;-68.0087;0;Bottom;Copper Fill503
248;;;36.0934;-65.9767;0;Bottom;Copper Fill452
249;;;94.7928;-66.0656;0;Bottom;Copper Fill247
250;;;81.788;-91.3259;0;Bottom;Copper Fill471
251;;;3.3496;-22.8763;0;Bottom;Via123
252;;;69.2036;-63.624;0;Bottom;TXT1
253;;THT;59.2297;-87.0113;180;Bottom;J109
254;;;65.5193;-18.8978;0;Bottom;Copper Fill523
255;;;37.3888;-16.5991;0;Bottom;Copper Fill375
256;;;54.7497;-37.9986;0;Bottom;Copper Fill151
257;;;24.2316;-65.7735;0;Bottom;Copper Fill498
258;;;57.8104;-30.404;0;Bottom;Copper Fill289
259;;;90.9796;-31.4488;0;Bottom;Via117
260;100k;0805 [SMD];53.8322;-66.9363;-90;Top;R56
261;;;65.2272;-93.1039;0;Bottom;Copper Fill218
262;;;54.3941;-59.0044;0;Bottom;Copper Fill89
263;;;59.8932;-33.7187;0;Bottom;Copper Fill515
264;;;21.082;-92.5959;0;Bottom;Copper Fill178
265;;;2.0193;-65.329;0;Bottom;Copper Fill67
266;;;40.4876;-87.0587;0;Bottom;Copper Fill545
267;1k;0805 [SMD];88.0496;-55.8963;180;Top;R24
268;;;55.2196;-38.4939;0;Bottom;Copper Fill153
269;;;72.8345;-91.6688;0;Bottom;Copper Fill473
270;;;50.2793;-9.449;0;Bottom;Copper Fill124
271;;;95.8342;-28.6387;0;Bottom;Copper Fill147
272;;;47.625;-41.3387;0;Bottom;Copper Fill506
273;;;21.1074;-8.8902;0;Bottom;Copper Fill316
274;;;34.4646;-9.85888;0;Bottom;Via85
275;;;24.2316;-65.7735;0;Bottom;Copper Fill191
276;;;95.3389;-28.1688;0;Bottom;Copper Fill390
277;;;95.8342;-28.6387;0;Bottom;Copper Fill392
278;;;35.1028;-26.1114;0;Bottom;Copper Fill292
279;;;76.4794;-23.2539;0;Bottom;Copper Fill110
280;;;94.7928;-38.1256;0;Bottom;Copper Fill277
281;;;89.5096;-58.5091;0;Bottom;Copper Fill438
282;;;83.3628;-16.053;0;Bottom;Copper Fill58
283;;;47.7996;-29.2263;0;Bottom;Via81
284;;;94.7928;-48.2856;0;Bottom;Copper Fill262
285;;;77.47;-37.4906;0;Bottom;Copper Fill279
286;;;2.5146;-64.8083;0;Bottom;Copper Fill321
287;;;20.574;-74.6635;0;Bottom;Copper Fill142
288;;;29.8704;-28.7276;0;Bottom;Copper Fill43
289;;;52.8828;-80.5182;0;Bottom;Copper Fill224
290;;;97.409;-43.0786;0;Bottom;Copper Fill30
291;;;40.4368;-37.4652;0;Bottom;Copper Fill278
292;;;62.484;-87.6683;0;Bottom;Copper Fill409
293;1k;0805 [SMD];45.2597;-71.8438;90;Top;R50
294;470;0805 [SMD];47.7997;-23.9013;-90;Top;R2
295;;THT;54.1497;-81.9313;90;Bottom;J205
296;;;56.6928;-78.5116;0;Bottom;Copper Fill229
297;;;94.7928;-50.8256;0;Bottom;Copper Fill260
298;;;93.8784;-90.2083;0;Bottom;Copper Fill501
299;;;21.1074;-16.5102;0;Bottom;Copper Fill57
300;;THT;43.9897;-81.9313;90;Bottom;J203
301;;DIP (Dual Inline) [THT];83.3597;-18.7488;-90;Bottom;IC3
302;;;45.1993;-25.5018;0;Bottom;Copper Fill507
303;;;75.9841;-22.7586;0;Bottom;Copper Fill108
304;;;23.3045;-64.8464;0;Bottom;Copper Fill496
305;;;54.4671;-53.3563;0;Bottom;Via47
306;;;54.3941;-53.9244;0;Bottom;Copper Fill85
307;;;59.6646;-18.7835;0;Bottom;Copper Fill136
308;;;91.2971;-17.1614;0;Bottom;Via118
309;;THT;78.9147;-8.90629;-90;Bottom;JP4
310;;;43.3197;-39.2686;0;Bottom;Copper Fill102
311;0.01µF;0805 [SMD, multilayer];72.2472;-15.8187;-90;Top;C25
312;;;92.3036;-10.592;0;Bottom;Copper Fill313
313;;;54.8894;-53.4291;0;Bottom;Copper Fill340
314;;;66.1797;-94.0564;0;Bottom;Copper Fill216
315;;;2.0796;-80.6614;0;Bottom;Via78
316;;;21.1074;-19.0502;0;Bottom;Copper Fill56
317;2.49k;0805 [SMD];46.2847;-18.4312;180;Top;R1
318;;;94.7928;-48.2856;0;Bottom;Copper Fill28
319;;;71.0692;-81.9787;0;Bottom;Copper Fill99
320;;;21.1074;-36.8302;0;Bottom;Copper Fill40
321;;;52.0446;-18.7835;0;Bottom;Copper Fill325
322;;;94.869;-28.6387;0;Bottom;Copper Fill391
323;;THT;49.0697;-84.4713;90;Bottom;J170
324;;;89.3572;-91.4783;0;Bottom;Copper Fill214
325;;;63.0396;-87.6464;0;Bottom;Via138
326;;;4.2545;-84.4044;0;Bottom;Copper Fill487
327;;;21.1074;-26.6702;0;Bottom;Copper Fill48
328;;;81.0641;-65.6084;0;Bottom;Copper Fill345
329;;;88.4396;-47.3238;0;Bottom;Via38
330;;;52.8193;-22.4284;0;Bottom;Copper Fill509
331;;;87.1093;-25.2986;0;Bottom;Copper Fill148
332;1k;0805 [SMD];31.6072;-91.7012;-90;Top;R12
333;;TO220 [THT];50.5937;-68.2788;90;Bottom;Q6
334;;;32.8549;-33.2488;0;Bottom;Copper Fill117
335;;;81.0641;-66.599;0;Bottom;Copper Fill344
336;;;54.8132;-12.3319;0;Bottom;Copper Fill526
337;;;59.2296;-18.7489;0;Bottom;Via126
338;;;50.7746;-9.9443;0;Bottom;Copper Fill373
339;;;21.4471;-59.0713;0;Bottom;Via28
340;;;12.6492;-34.6839;0;Bottom;Copper Fill160
341;;;84.5693;-23.4444;0;Bottom;Copper Fill183
342;;;23.876;-21.6156;0;Bottom;Copper Fill53
343;;THT;69.0722;-68.9138;0;Bottom;JP1
344;;;61.7093;-62.2048;0;Bottom;Copper Fill416
345;;;54.8894;-53.4291;0;Bottom;Copper Fill88
346;;;2.0193;-64.3384;0;Bottom;Copper Fill68
347;;;19.5421;-81.6139;0;Bottom;Via95
348;;;21.1074;-52.0702;0;Bottom;Copper Fill23
349;;;81.5594;-66.0783;0;Bottom;Copper Fill96
350;;;37.9571;-16.5264;0;Bottom;Via128
351;;;62.9793;-87.1984;0;Bottom;Copper Fill408
352;;;96.1898;-90.2083;0;Bottom;Copper Fill196
353;;;72.8345;-93.2436;0;Bottom;Copper Fill205
354;2.2;0805 [SMD];67.5572;-53.3563;0;Top;R67
355;;;94.7928;-55.9056;0;Bottom;Copper Fill20
356;;;21.1074;-26.721;0;Bottom;Copper Fill296
357;;;7.0993;-8.2044;0;Bottom;Copper Fill399
