*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.6c (gnd)
*Date=21:37:38
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
339;;;73.1266;-34.976;0;Bottom;Copper Fill45
340;;;60.452;-35.3443;0;Bottom;Copper Fill469
341;;;46.4566;-76.6828;0;Bottom;Copper Fill251
342;;;3.302;-93.1039;0;Bottom;Copper Fill180
343;;;89.6366;-38.5828;0;Bottom;Copper Fill296
344;;THT;10.0172;-18.2834;0;Bottom;J180
345;;;31.7246;-13.6019;0;Bottom;Copper Fill139
346;;;87.4141;-63.9574;0;Bottom;Copper Fill195
347;;;54.3941;-60.4268;0;Bottom;Copper Fill398
348;;;21.4376;-46.2282;0;Bottom;Copper Fill287
349;;;21.4376;-53.8482;0;Bottom;Copper Fill274
350;2.2;0805 [SMD];65.3347;-52.8909;0;Top;R67
351;;;21.4376;-25.9082;0;Bottom;Copper Fill324
352;;;31.6484;-67.3991;0;Bottom;Copper Fill461
353;;;46.4566;-24.7398;0;Bottom;Copper Fill70
354;;;88.6841;-92.2276;0;Bottom;Copper Fill539
355;;;84.6296;-50.9859;0;Bottom;Via38
356;;;71.755;-51.105;0;Bottom;Copper Fill275
357;;;4.2545;-92.1768;0;Bottom;Copper Fill485
358;;;45.5771;-22.0934;0;Bottom;Via151
359;0.1µF;0805 [SMD, multilayer];71.2947;-13.4483;-90;Top;C9
360;;;70.7898;-8.1663;0;Bottom;Copper Fill160
361;;;84.8741;-58.8012;0;Bottom;Copper Fill114
362;;;79.9592;-74.1428;0;Bottom;Copper Fill8
363;;;36.9316;-68.1611;0;Bottom;Copper Fill190
364;;;95.5294;-16.7515;0;Bottom;Copper Fill158
365;;sma-diode;12.3122;-42.7309;180;Top;D18
366;;;54.7116;-91.9863;0;Bottom;Copper Fill533
367;;;83.5533;-92.5324;0;Bottom;Copper Fill534
368;1k;0805 [SMD];59.4746;-80.5134;0;Top;R77
369;;;16.2306;-68.4659;0;Bottom;Copper Fill506
370;;;42.4434;-88.7859;0;Bottom;Copper Fill200
371;;;56.0832;-85.1283;0;Bottom;Copper Fill482
372;;;31.2896;-13.521;0;Bottom;Via208
373;;;18.8214;-19.5074;0;Bottom;Copper Fill75
374;;THT;10.0172;-13.2034;0;Bottom;J182
375;;;62.9793;-34.7474;0;Bottom;Copper Fill515
376;;;27.4193;-67.234;0;Bottom;Copper Fill193
377;;;21.4471;-8.7585;0;Bottom;Via189
378;;;52.2097;-20.0916;0;Bottom;Copper Fill163
379;;;94.7928;-43.6882;0;Bottom;Copper Fill291
380;;;73.3552;-34.2267;0;Bottom;Copper Fill526
381;;;41.3893;-8.6616;0;Bottom;Copper Fill417
382;;;68.7546;-14.156;0;Bottom;Via205
383;;;14.732;-75.108;0;Bottom;Copper Fill5
384;;;70.3421;-8.1235;0;Bottom;Via222
385;;0805 [SMD];60.5722;-55.4309;0;Top;LED1
386;;;80.8228;-27.0766;0;Bottom;Copper Fill69
387;1k;0805 [SMD];40.8147;-73.2834;90;Top;R57
388;;;52.5706;-10.335;0;Bottom;Via197
389;;;53.1241;-67.234;0;Bottom;Copper Fill495
390;;;8.4296;-49.7159;0;Bottom;Via164
391;;;34.6456;-85.9411;0;Bottom;Copper Fill443
392;;;44.6246;-54.1609;0;Bottom;Via214
393;;;88.011;-91.5291;0;Bottom;Copper Fill230
394;;;81.4578;-15.4434;0;Bottom;Copper Fill85
